id,pid,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,land_slope,condition_1,bldg_type,overall_qual,overall_cond,year_built,year_remod/add,roof_style,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,porches,baths,lot,overall,sq_ft,logsaleprice,ms_subclass_1-1/2_story_pud_-_all_ages,ms_subclass_1-1/2_story_unfinished_all_ages,ms_subclass_1-story_1945_older,ms_subclass_1-story_1946_newer_all_styles,ms_subclass_1-story_finished_attic_all_ages,ms_subclass_1-story_pud_(planned_unit_development)_-_1946_newer,ms_subclass_2_family_conversion_-_all_styles_and_ages,ms_subclass_2-1/2_story_all_ages,ms_subclass_2-story_1945_older,ms_subclass_2-story_1946_newer,ms_subclass_2-story_pud_-_1946_newer,ms_subclass_duplex_-_all_styles_and_ages,ms_subclass_pud_-_multilevel_-_incl_split_lev/foyer,ms_subclass_split_foyer,ms_subclass_split_or_multi-level,lot_config_culdsac,lot_config_fr2,lot_config_fr3,lot_config_inside,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_noridge,neighborhood_npkvill,neighborhood_nridght,neighborhood_nwames,neighborhood_oldtown,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_swisu,neighborhood_timber,neighborhood_veenker,condition_2_feedr,condition_2_norm,condition_2_posa,condition_2_posn,condition_2_rrae,condition_2_rran,condition_2_rrnn,house_style_1.5unf,house_style_1story,house_style_2.5fin,house_style_2.5unf,house_style_2story,house_style_sfoyer,house_style_slvl,roof_matl_membran,roof_matl_tar&grv,roof_matl_wdshake,roof_matl_wdshngl,exterior_1st_asphshn,exterior_1st_brkcomm,exterior_1st_brkface,exterior_1st_cblock,exterior_1st_cemntbd,exterior_1st_hdboard,exterior_1st_imstucc,exterior_1st_metalsd,exterior_1st_plywood,exterior_1st_stone,exterior_1st_stucco,exterior_1st_vinylsd,exterior_1st_wd_sdng,exterior_1st_wdshing,exterior_2nd_asphshn,exterior_2nd_brk_cmn,exterior_2nd_brkface,exterior_2nd_cblock,exterior_2nd_cmentbd,exterior_2nd_hdboard,exterior_2nd_imstucc,exterior_2nd_metalsd,exterior_2nd_plywood,exterior_2nd_stone,exterior_2nd_stucco,exterior_2nd_vinylsd,exterior_2nd_wd_sdng,exterior_2nd_wd_shng,bsmtfin_type_1_blq,bsmtfin_type_1_glq,bsmtfin_type_1_lwq,bsmtfin_type_1_na,bsmtfin_type_1_rec,bsmtfin_type_1_unf,central_air_y,garage_type_attchd,garage_type_basment,garage_type_builtin,garage_type_carport,garage_type_detchd,garage_type_na
382,527359050,rl,80.0,10400,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.9459101490553128,5,1976,1976,gable,brkface,5.241747015059644,3,3,cblock,4,3,no,0.0,unf,0.0,1090.0,1090.0,gasa,3,sbrkr,7.22256601882217,0,0,7.22256601882217,0.0,0.0,2,0,3,1,3,6,typ,1,3,1976.0,rfn,2.0,479.0,3,3,y,0,0.0,0,0,0,0,0,mnprv,na,0,6,2009,wd ,152000,0,0,832000.0,35,0.0,11.931635799828413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
670,535402330,rl,91.0,11643,pave,na,reg,lvl,allpub,gtl,artery,duplex,1.6094379124341005,5,1969,1969,gable,brkface,5.908082938168932,3,3,cblock,3,3,no,6.214608098422191,unf,0.0,748.0,1248.0,gasa,3,sbrkr,7.1989312406881725,1296,0,7.876258882303226,1.0,1.0,2,2,6,2,3,12,typ,0,0,1969.0,unf,4.0,968.0,3,3,y,0,0.0,0,0,0,0,0,na,na,0,8,2009,wd ,200000,0,4,1059513.0,25,0.0,12.206072645530176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2760,906392120,rl,78.0,11645,pave,na,reg,lvl,allpub,gtl,norm,1fam,2.0794415416798357,5,2005,2006,hip,brkface,5.288267030694535,4,3,pconc,5,3,gd,7.022868086082642,unf,0.0,448.0,1570.0,gasa,5,sbrkr,7.371489295214277,0,0,7.371489295214277,1.0,0.0,2,1,2,1,5,6,typ,0,0,2005.0,fin,3.0,754.0,3,3,y,176,4.382026634673881,0,0,0,0,0,na,na,0,8,2006,new,294900,14080,2,908310.0,40,0.0,12.594391594803367,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
543,531376090,rl,61.0,7328,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.9459101490553128,5,2008,2009,gable,brkface,4.941642422609304,4,3,pconc,4,3,no,0.0,unf,0.0,1450.0,1450.0,gasa,5,sbrkr,7.279318835414621,0,0,7.279318835414621,0.0,0.0,2,0,2,1,4,6,typ,0,0,2008.0,rfn,3.0,788.0,3,3,y,0,4.532599493153255,0,0,0,0,0,na,na,0,2,2009,new,224243,0,0,447008.0,35,0.0,12.32048556427219,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2835,908227010,rl,72.0,7822,pave,na,reg,bnk,allpub,gtl,artery,1fam,1.791759469228055,3,1915,1950,gable,none,0.0,3,2,brktil,2,2,no,0.0,unf,0.0,832.0,832.0,gasa,3,fusef,6.740519359606223,492,0,7.1989312406881725,0.0,0.0,2,0,3,1,3,7,typ,0,0,1974.0,unf,2.0,528.0,3,3,n,0,0.0,208,0,0,0,0,gdprv,na,0,5,2006,wd ,92000,0,0,563184.0,18,0.0,11.429543856031176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1735,528221090,rl,65.0,9018,pave,na,ir1,lvl,allpub,gtl,norm,1fam,1.9459101490553128,5,2007,2007,hip,none,0.0,4,3,pconc,4,3,av,0.0,unf,0.0,728.0,728.0,gasa,5,sbrkr,6.590301048196688,728,0,7.2834482287566304,0.0,0.0,2,1,3,1,4,8,typ,1,4,2007.0,fin,2.0,400.0,3,3,y,100,3.1780538303479458,0,0,0,0,0,na,na,0,7,2007,new,179540,2400,2,586170.0,35,0.0,12.09815330331068,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
448,528166060,rl,103.0,13472,pave,na,reg,lvl,allpub,gtl,norm,1fam,2.302585092994046,5,2003,2003,hip,brkface,6.826545223556594,5,3,pconc,5,3,gd,4.02535169073515,unf,0.0,2336.0,2392.0,gasa,5,sbrkr,7.779885115070523,0,0,7.779885115070523,0.0,0.0,2,0,3,1,5,8,typ,1,5,2003.0,fin,3.0,968.0,3,3,y,248,4.653960350157523,0,0,0,0,0,na,na,0,6,2009,wd ,386250,26040,0,1387616.0,50,0.0,12.864240107194092,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2287,923228200,rm,0.0,1533,pave,na,reg,lvl,allpub,gtl,norm,twnhs,1.3862943611198906,5,1970,1970,gable,none,0.0,3,3,cblock,4,3,av,6.220590170099739,unf,0.0,27.0,530.0,gasa,3,sbrkr,6.272877006546168,462,0,6.899723107284872,1.0,0.0,1,0,2,1,3,4,typ,0,0,1970.0,fin,1.0,297.0,3,3,y,112,4.574710978503383,0,0,0,0,0,na,na,0,7,2007,wd ,106500,10864,0,0.0,20,0.0,11.575900264131615,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
524,528477050,fv,85.0,11003,pave,na,reg,lvl,allpub,gtl,norm,1fam,2.302585092994046,5,2008,2008,gable,stone,5.075173815233828,5,3,pconc,5,3,av,6.639875833826536,unf,0.0,252.0,1017.0,gasa,5,sbrkr,6.933423025730715,981,0,7.604396348796338,1.0,0.0,2,1,3,1,5,10,typ,1,5,2008.0,fin,3.0,812.0,3,3,y,168,3.951243718581428,0,0,0,0,0,na,na,0,4,2009,wd ,310000,8736,2,935255.0,50,0.0,12.644327576461327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1767,528348030,rl,83.0,10790,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.9459101490553128,5,1998,1998,gable,brkface,5.6167710976665735,4,3,pconc,4,3,no,0.0,unf,0.0,1066.0,1066.0,gasa,5,sbrkr,7.010311867307229,1277,0,7.776954403322443,0.0,0.0,2,1,4,1,4,8,typ,1,3,1998.0,fin,3.0,600.0,3,3,y,120,3.6375861597263857,0,0,0,0,0,na,na,0,5,2007,wd ,252000,4560,2,895570.0,35,0.0,12.437184366493561,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2206,909254130,rl,53.0,7128,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.9459101490553128,5,1941,1950,gable,none,0.0,3,4,cblock,3,3,no,5.8971538676367405,unf,0.0,554.0,918.0,gasa,4,sbrkr,6.8221973906204925,728,0,7.406103381237013,0.0,0.0,2,0,4,1,3,7,typ,2,4,1941.0,unf,1.0,240.0,3,3,y,0,0.0,0,0,126,0,0,mnprv,na,0,8,2007,wd ,164000,0,0,377784.0,35,0.0,12.007621706806335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1740,528222080,rl,64.0,7713,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.9459101490553128,5,2007,2007,gable,stone,2.772588722239781,4,3,pconc,4,3,no,0.0,unf,0.0,728.0,728.0,gasa,5,sbrkr,6.590301048196688,728,0,7.2834482287566304,0.0,0.0,2,1,3,1,4,7,typ,0,0,2007.0,fin,2.0,400.0,3,3,y,100,3.1780538303479458,0,0,0,0,0,na,na,0,7,2007,new,177594,2400,2,493632.0,35,0.0,12.08725532518574,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
199,903232190,rm,52.0,6240,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.6094379124341005,7,1936,1980,gable,none,0.0,3,3,cblock,3,2,no,5.62040086571715,unf,0.0,252.0,528.0,gasa,4,sbrkr,6.306275286948018,492,0,6.9469759921354175,0.0,0.0,1,0,2,1,3,5,typ,0,0,1979.0,fin,2.0,624.0,3,3,p,306,0.0,32,0,0,0,0,na,na,0,5,2010,wd ,123900,0,0,324480.0,35,0.0,11.727230067617233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2214,909275310,rl,86.0,22420,pave,na,ir1,lvl,allpub,gtl,feedr,1fam,1.791759469228055,6,1918,1950,hip,none,0.0,3,3,brktil,4,3,no,7.0282014320580055,unf,0.0,242.0,1370.0,gasw,3,fusea,7.22256601882217,1254,0,7.8724551500639794,1.0,0.0,2,1,4,1,3,10,typ,1,4,1918.0,unf,3.0,864.0,3,3,n,0,0.0,0,0,0,0,0,na,na,0,11,2007,wd ,239000,0,2,1928120.0,36,0.0,12.384218830913648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
323,923201020,rl,85.0,15300,pave,na,reg,bnk,allpub,gtl,norm,1fam,1.6094379124341005,5,1965,1977,hip,none,0.0,3,3,cblock,3,3,no,3.7376696182833684,unf,0.0,1026.0,1068.0,gasa,3,sbrkr,7.142036574706802,0,0,7.142036574706802,1.0,0.0,1,0,2,1,3,7,typ,1,3,1965.0,unf,2.0,528.0,3,3,y,0,0.0,0,0,0,0,0,na,na,0,6,2010,wd ,169000,0,0,1300500.0,25,0.0,12.037653993905213,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2421,528228325,rl,0.0,3196,pave,na,reg,lvl,allpub,gtl,norm,twnhse,1.9459101490553128,5,2003,2004,gable,brkface,2.8903717578961645,4,3,pconc,4,3,gd,0.0,unf,0.0,1374.0,1374.0,gasa,5,sbrkr,7.350516171833997,0,0,7.350516171833997,0.0,0.0,2,0,2,1,4,7,typ,1,3,2003.0,fin,2.0,420.0,3,3,y,143,2.9957322735539917,0,0,0,0,0,na,na,0,10,2006,wd ,234000,2860,0,0.0,35,0.0,12.36307639433984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
952,914475030,rl,72.0,9360,pave,na,reg,bnk,allpub,gtl,norm,1fam,1.791759469228055,7,1977,1977,gable,none,0.0,3,3,cblock,4,3,av,6.734591659972947,lwq,116.0,0.0,957.0,gasa,3,sbrkr,7.160069207596128,0,0,7.160069207596128,1.0,0.0,1,1,2,1,3,5,typ,2,2,1977.0,rfn,2.0,541.0,3,3,y,302,3.6635616461296463,0,0,120,0,0,gdwo,na,0,11,2009,wd ,173000,11778,1,673920.0,42,0.0,12.061046873479915,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
24,527402200,rl,0.0,11241,pave,na,ir1,lvl,allpub,gtl,norm,1fam,1.791759469228055,7,1970,1970,gable,brkface,5.1929568508902095,3,3,cblock,3,3,no,6.359573868672378,unf,0.0,426.0,1004.0,gasa,5,sbrkr,6.9117473002516725,0,0,6.9117473002516725,1.0,0.0,1,0,2,1,3,5,typ,1,3,1970.0,fin,2.0,480.0,3,3,y,0,0.0,0,0,0,0,0,na,shed,700,3,2010,wd ,149000,0,0,0.0,42,0.0,11.911701584927595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1139,531376070,rl,81.0,9260,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.9459101490553128,5,2007,2007,gable,none,0.0,4,3,pconc,4,3,mn,0.0,unf,0.0,1162.0,1162.0,gasa,5,sbrkr,7.057897937411856,0,0,7.057897937411856,0.0,0.0,2,0,3,1,4,6,typ,0,0,2007.0,fin,2.0,483.0,3,3,y,0,3.4657359027997265,0,0,0,0,0,na,na,0,3,2008,wd ,170000,0,0,750060.0,35,0.0,12.0435537160324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
518,528458020,fv,90.0,7993,pave,na,ir1,lvl,allpub,gtl,norm,1fam,1.9459101490553128,5,2008,2009,gable,none,0.0,4,3,pconc,5,3,no,0.0,unf,0.0,1436.0,1436.0,gasa,5,sbrkr,7.269616749608168,0,0,7.269616749608168,0.0,0.0,2,0,3,1,4,6,typ,0,0,2008.0,fin,2.0,529.0,3,3,y,0,4.795790545596741,0,0,0,0,0,na,na,0,10,2009,new,225000,0,0,719370.0,35,0.0,12.323855681186554,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1390,905201020,rl,94.0,9239,pave,na,reg,lvl,allpub,gtl,feedr,1fam,1.6094379124341005,8,1963,2003,gable,none,0.0,3,4,cblock,3,3,no,6.452048954437226,unf,0.0,326.0,960.0,gasa,5,sbrkr,6.866933284461883,0,0,6.866933284461883,1.0,0.0,1,0,3,1,4,6,typ,0,0,1963.0,fin,1.0,300.0,3,3,y,168,0.0,0,0,0,0,0,na,na,0,5,2008,wd ,144900,0,0,868466.0,40,0.0,11.883799128308773,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
277,908102170,rl,60.0,10044,pave,na,ir1,low,allpub,gtl,norm,1fam,1.6094379124341005,6,1968,1968,gable,none,0.0,3,3,cblock,4,3,gd,6.975413927455953,unf,0.0,126.0,1196.0,gasa,3,sbrkr,7.086737934510577,0,0,7.086737934510577,1.0,0.0,1,0,3,1,3,6,typ,0,0,1968.0,rfn,1.0,336.0,3,3,y,257,0.0,168,0,0,0,0,mnprv,na,0,6,2010,wd ,144000,0,0,602640.0,30,0.0,11.877568578558135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
54,528228440,rl,43.0,3182,pave,na,reg,lvl,allpub,gtl,norm,twnhse,2.0794415416798357,5,2004,2005,gable,brkface,2.772588722239781,4,3,pconc,4,3,no,3.1780538303479458,unf,0.0,1232.0,1256.0,gasa,5,sbrkr,7.1459844677143876,0,0,7.1459844677143876,0.0,0.0,2,0,2,1,4,6,typ,1,3,2004.0,fin,2.0,430.0,3,3,y,146,2.9957322735539917,0,0,144,0,0,na,na,0,4,2010,wd ,192000,2920,0,136826.0,40,0.0,12.165250651009915,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
649,535353040,rl,60.0,7626,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.6094379124341005,8,1952,2005,hip,none,0.0,4,3,cblock,3,3,no,6.836259277277068,unf,0.0,100.0,1031.0,gasa,4,sbrkr,6.938284484016958,0,0,6.938284484016958,1.0,0.0,1,0,2,1,4,5,typ,0,0,1952.0,unf,1.0,230.0,3,3,y,0,0.0,0,0,0,0,0,mnprv,na,0,3,2009,wd ,145500,0,0,457560.0,40,0.0,11.887931365593689,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2600,535377100,rl,60.0,7008,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.3862943611198906,8,1900,1998,gable,none,0.0,3,4,brktil,2,2,no,0.0,unf,0.0,448.0,448.0,gasa,5,sbrkr,6.104793232414986,272,0,6.579251212010101,0.0,0.0,1,0,1,1,2,5,typ,0,0,1900.0,unf,1.0,280.0,2,3,y,0,0.0,70,0,0,0,0,na,na,0,3,2006,wd ,86900,0,0,420480.0,32,0.0,11.372513311253483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
617,534475185,rl,128.0,12160,pave,na,reg,lvl,allpub,gtl,feedr,1fam,1.791759469228055,4,1953,1953,hip,brkface,4.499809670330263,3,3,cblock,3,3,no,6.931471805599452,unf,0.0,481.0,1505.0,gasa,5,sbrkr,7.316548177182976,0,0,7.316548177182976,1.0,0.0,1,0,2,1,3,6,typ,1,3,1953.0,rfn,2.0,505.0,3,3,y,0,0.0,0,162,0,0,0,na,na,0,2,2009,wd ,149500,0,0,1556480.0,24,0.0,11.915051671812876,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
