id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
199,903232190,50,rm,52.0,6240,pave,,reg,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,1.5fin,5,7,1936,1980,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,cblock,ta,fa,no,rec,276.0,unf,0.0,252.0,528.0,gasa,gd,y,sbrkr,548,492,0,1040,0.0,0.0,1,0,2,1,ta,5,typ,0,,detchd,1979.0,fin,2.0,624.0,ta,ta,p,306,0,32,0,0,0,,,,0,5,2010,wd ,123900
2214,909275310,70,rl,86.0,22420,pave,,ir1,lvl,allpub,inside,gtl,crawfor,feedr,norm,1fam,2story,6,6,1918,1950,hip,compshg,wd sdng,stucco,none,0.0,ta,ta,brktil,gd,ta,no,blq,1128.0,unf,0.0,242.0,1370.0,gasw,ta,n,fusea,1370,1254,0,2624,1.0,0.0,2,1,4,1,ta,10,typ,1,gd,detchd,1918.0,unf,3.0,864.0,ta,ta,n,0,0,0,0,0,0,,,,0,11,2007,wd ,239000
323,923201020,20,rl,85.0,15300,pave,,reg,bnk,allpub,inside,gtl,mitchel,norm,norm,1fam,1story,5,5,1965,1977,hip,compshg,plywood,hdboard,none,0.0,ta,ta,cblock,ta,ta,no,rec,42.0,unf,0.0,1026.0,1068.0,gasa,ta,y,sbrkr,1264,0,0,1264,1.0,0.0,1,0,2,1,ta,7,typ,1,ta,attchd,1965.0,unf,2.0,528.0,ta,ta,y,0,0,0,0,0,0,,,,0,6,2010,wd ,169000
2421,528228325,120,rl,0.0,3196,pave,,reg,lvl,allpub,inside,gtl,blmngtn,norm,norm,twnhse,1story,7,5,2003,2004,gable,compshg,vinylsd,vinylsd,brkface,18.0,gd,ta,pconc,gd,ta,gd,unf,0.0,unf,0.0,1374.0,1374.0,gasa,ex,y,sbrkr,1557,0,0,1557,0.0,0.0,2,0,2,1,gd,7,typ,1,ta,attchd,2003.0,fin,2.0,420.0,ta,ta,y,143,20,0,0,0,0,,,,0,10,2006,wd ,234000
952,914475030,85,rl,72.0,9360,pave,,reg,bnk,allpub,inside,gtl,mitchel,norm,norm,1fam,sfoyer,6,7,1977,1977,gable,compshg,plywood,plywood,none,0.0,ta,ta,cblock,gd,ta,av,glq,841.0,lwq,116.0,0.0,957.0,gasa,ta,y,sbrkr,1287,0,0,1287,1.0,0.0,1,1,2,1,ta,5,typ,2,fa,attchd,1977.0,rfn,2.0,541.0,ta,ta,y,302,39,0,0,120,0,,gdwo,,0,11,2009,wd ,173000
24,527402200,20,rl,0.0,11241,pave,,ir1,lvl,allpub,culdsac,gtl,names,norm,norm,1fam,1story,6,7,1970,1970,gable,compshg,wd sdng,wd sdng,brkface,180.0,ta,ta,cblock,ta,ta,no,alq,578.0,unf,0.0,426.0,1004.0,gasa,ex,y,sbrkr,1004,0,0,1004,1.0,0.0,1,0,2,1,ta,5,typ,1,ta,attchd,1970.0,fin,2.0,480.0,ta,ta,y,0,0,0,0,0,0,,,shed,700,3,2010,wd ,149000
1139,531376070,20,rl,81.0,9260,pave,,reg,lvl,allpub,corner,gtl,sawyerw,norm,norm,1fam,1story,7,5,2007,2007,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,mn,unf,0.0,unf,0.0,1162.0,1162.0,gasa,ex,y,sbrkr,1162,0,0,1162,0.0,0.0,2,0,3,1,gd,6,typ,0,,attchd,2007.0,fin,2.0,483.0,ta,ta,y,0,32,0,0,0,0,,,,0,3,2008,wd ,170000
518,528458020,20,fv,90.0,7993,pave,,ir1,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,1story,7,5,2008,2009,gable,compshg,vinylsd,vinylsd,,0.0,gd,ta,pconc,ex,ta,no,unf,0.0,unf,0.0,1436.0,1436.0,gasa,ex,y,sbrkr,1436,0,0,1436,0.0,0.0,2,0,3,1,gd,6,typ,0,,attchd,2008.0,fin,2.0,529.0,ta,ta,y,0,121,0,0,0,0,,,,0,10,2009,new,225000
1390,905201020,20,rl,94.0,9239,pave,,reg,lvl,allpub,inside,gtl,sawyer,feedr,norm,1fam,1story,5,8,1963,2003,gable,compshg,vinylsd,vinylsd,none,0.0,ta,gd,cblock,ta,ta,no,glq,634.0,unf,0.0,326.0,960.0,gasa,ex,y,sbrkr,960,0,0,960,1.0,0.0,1,0,3,1,gd,6,typ,0,,attchd,1963.0,fin,1.0,300.0,ta,ta,y,168,0,0,0,0,0,,,,0,5,2008,wd ,144900
277,908102170,20,rl,60.0,10044,pave,,ir1,low,allpub,culdsac,gtl,edwards,norm,norm,1fam,1story,5,6,1968,1968,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,gd,ta,gd,alq,1070.0,unf,0.0,126.0,1196.0,gasa,ta,y,sbrkr,1196,0,0,1196,1.0,0.0,1,0,3,1,ta,6,typ,0,,attchd,1968.0,rfn,1.0,336.0,ta,ta,y,257,0,168,0,0,0,,mnprv,,0,6,2010,wd ,144000
54,528228440,120,rl,43.0,3182,pave,,reg,lvl,allpub,inside,gtl,blmngtn,norm,norm,twnhse,1story,8,5,2004,2005,gable,compshg,vinylsd,vinylsd,brkface,16.0,gd,ta,pconc,gd,ta,no,glq,24.0,unf,0.0,1232.0,1256.0,gasa,ex,y,sbrkr,1269,0,0,1269,0.0,0.0,2,0,2,1,gd,6,typ,1,ta,attchd,2004.0,fin,2.0,430.0,ta,ta,y,146,20,0,0,144,0,,,,0,4,2010,wd ,192000
649,535353040,20,rl,60.0,7626,pave,,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,8,1952,2005,hip,compshg,wd sdng,wd sdng,none,0.0,gd,ta,cblock,ta,ta,no,glq,931.0,unf,0.0,100.0,1031.0,gasa,gd,y,sbrkr,1031,0,0,1031,1.0,0.0,1,0,2,1,gd,5,typ,0,,attchd,1952.0,unf,1.0,230.0,ta,ta,y,0,0,0,0,0,0,,mnprv,,0,3,2009,wd ,145500
2600,535377100,50,rl,60.0,7008,pave,,reg,lvl,allpub,corner,gtl,oldtown,norm,norm,1fam,1.5fin,4,8,1900,1998,gable,compshg,metalsd,metalsd,none,0.0,ta,gd,brktil,fa,fa,no,unf,0.0,unf,0.0,448.0,448.0,gasa,ex,y,sbrkr,448,272,0,720,0.0,0.0,1,0,1,1,fa,5,typ,0,,attchd,1900.0,unf,1.0,280.0,fa,ta,y,0,0,70,0,0,0,,,,0,3,2006,wd ,86900
617,534475185,20,rl,128.0,12160,pave,,reg,lvl,allpub,inside,gtl,names,feedr,norm,1fam,1story,6,4,1953,1953,hip,compshg,wd sdng,wd sdng,brkface,90.0,ta,ta,cblock,ta,ta,no,blq,1024.0,unf,0.0,481.0,1505.0,gasa,ex,y,sbrkr,1505,0,0,1505,1.0,0.0,1,0,2,1,ta,6,typ,1,ta,attchd,1953.0,rfn,2.0,505.0,ta,ta,y,0,0,0,162,0,0,,,,0,2,2009,wd ,149500
2209,909256120,30,rl,50.0,6305,pave,,reg,bnk,allpub,inside,gtl,crawfor,norm,norm,1fam,1story,5,7,1938,1950,gable,compshg,metalsd,metalsd,none,0.0,ta,gd,pconc,fa,fa,no,unf,0.0,unf,0.0,920.0,920.0,gasa,ex,y,sbrkr,954,0,0,954,0.0,0.0,1,0,2,1,fa,5,typ,1,gd,basment,1938.0,unf,1.0,240.0,fa,ta,y,0,0,0,0,0,0,,mnprv,,0,6,2007,wd ,119750
2814,907418020,60,rl,68.0,8846,pave,,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,6,5,2005,2006,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,750.0,750.0,gasa,ex,y,sbrkr,750,750,0,1500,0.0,0.0,2,1,3,1,gd,6,typ,0,,attchd,2005.0,rfn,2.0,564.0,ta,ta,y,0,35,0,0,0,0,,,,0,8,2006,new,173900
2542,534275010,20,rl,0.0,10659,pave,,ir1,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,6,1961,1961,hip,compshg,wd sdng,wd sdng,none,0.0,ta,ta,cblock,ta,ta,no,rec,915.0,unf,0.0,135.0,1050.0,gasa,ta,y,sbrkr,1050,0,0,1050,1.0,0.0,1,0,3,1,ta,6,typ,0,,attchd,1961.0,unf,1.0,368.0,ta,ta,y,0,319,0,0,0,0,,,,0,1,2006,cod,136500
2323,527146135,160,rl,68.0,13108,pave,,ir1,lvl,allpub,inside,gtl,stonebr,norm,norm,1fam,2story,8,5,1994,1994,gable,compshg,cemntbd,cmentbd,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,2062.0,2062.0,gasa,ex,y,sbrkr,2079,608,0,2687,0.0,0.0,2,1,4,1,gd,9,typ,0,,attchd,1994.0,fin,2.0,618.0,ta,ta,y,168,12,0,0,0,0,,,,0,12,2006,wd ,270000
1393,905202230,20,rl,0.0,13500,pave,,reg,lvl,allpub,inside,gtl,clearcr,norm,norm,1fam,1story,6,7,1960,1975,flat,compshg,brkface,plywood,none,0.0,ta,ta,cblock,gd,ta,gd,blq,429.0,alq,1080.0,93.0,1602.0,gasa,gd,y,sbrkr,1252,0,0,1252,1.0,0.0,1,0,1,1,ta,4,typ,1,gd,attchd,1960.0,rfn,2.0,564.0,ta,ta,y,409,0,0,0,0,0,,,,0,3,2008,wd ,235000
490,528290190,80,rl,62.0,7750,pave,,reg,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,slvl,7,5,1999,2000,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,384.0,384.0,gasa,ex,y,sbrkr,774,656,0,1430,0.0,0.0,2,1,3,1,ta,7,typ,1,ta,builtin,1999.0,rfn,2.0,400.0,ta,ta,y,0,0,0,0,0,0,,,,0,3,2009,wd ,156000
542,531375130,20,rl,60.0,12450,pave,,reg,lvl,allpub,inside,gtl,sawyerw,rrae,norm,1fam,1story,5,5,2003,2004,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,no,glq,836.0,unf,0.0,278.0,1114.0,gasa,ex,y,sbrkr,1114,0,0,1114,1.0,0.0,2,0,3,1,gd,6,typ,0,,detchd,2004.0,unf,2.0,576.0,ta,ta,y,0,42,0,0,0,0,,,,0,6,2009,wd ,153000
973,923203190,120,rm,0.0,4500,pave,,reg,lvl,allpub,fr2,gtl,mitchel,norm,norm,twnhse,1story,6,5,1999,1999,hip,compshg,vinylsd,vinylsd,brkface,425.0,ta,ta,pconc,ex,ta,no,glq,883.0,unf,0.0,341.0,1224.0,gasa,ex,y,sbrkr,1224,0,0,1224,1.0,0.0,2,0,2,1,ta,5,typ,0,,attchd,1999.0,fin,2.0,402.0,ta,ta,y,0,304,0,0,0,0,,,,0,6,2009,wd ,165000
1012,527212050,60,rl,77.0,11198,pave,,ir1,lvl,allpub,inside,gtl,stonebr,norm,norm,1fam,2story,9,5,2005,2007,hip,compshg,vinylsd,vinylsd,brkface,245.0,gd,ta,pconc,gd,gd,no,unf,0.0,unf,0.0,1122.0,1122.0,gasa,ex,y,sbrkr,1134,1370,0,2504,0.0,0.0,2,1,4,1,ex,11,typ,1,gd,builtin,2005.0,fin,3.0,656.0,ta,ta,y,144,39,0,0,0,0,,,,0,6,2008,wd ,325000
2218,909281020,190,rl,79.0,6221,pave,,ir1,lvl,allpub,inside,gtl,crawfor,norm,norm,2fmcon,1.5fin,5,5,1941,1950,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,cblock,ta,fa,no,lwq,533.0,unf,0.0,195.0,728.0,gasa,ex,y,sbrkr,760,595,0,1355,0.0,0.0,2,0,3,1,ta,5,typ,0,,detchd,1966.0,unf,2.0,528.0,ta,ta,y,0,0,0,0,144,0,,mnprv,,0,10,2007,wd ,140000
2033,903453080,80,rm,120.0,13200,pave,,reg,lvl,allpub,corner,gtl,idotrr,norm,norm,1fam,slvl,6,6,1963,1963,gable,compshg,hdboard,hdboard,brkface,234.0,ta,ta,cblock,ta,ta,no,blq,375.0,unf,0.0,366.0,741.0,gasa,fa,y,sbrkr,1497,797,0,2294,0.0,0.0,3,0,5,1,ta,9,typ,1,gd,attchd,1963.0,unf,2.0,658.0,ta,ta,y,0,110,0,0,0,0,,,,0,4,2007,wd ,202500
1071,528180140,120,rl,65.0,8769,pave,,reg,lvl,allpub,corner,gtl,nridght,norm,norm,twnhse,1story,9,5,2008,2008,hip,compshg,metalsd,metalsd,brkface,766.0,ex,ta,pconc,ex,ta,no,glq,1540.0,unf,0.0,162.0,1702.0,gasa,ex,y,sbrkr,1702,0,0,1702,1.0,0.0,1,1,1,1,ex,7,typ,1,gd,attchd,2008.0,fin,3.0,1052.0,ta,ta,y,0,72,0,0,224,0,,,,0,10,2008,new,367294
1583,916403230,80,rl,85.0,10200,pave,,reg,lvl,allpub,inside,gtl,timber,norm,norm,1fam,slvl,6,5,1988,1989,gable,compshg,hdboard,hdboard,brkface,219.0,gd,ta,cblock,gd,ta,av,glq,783.0,unf,0.0,678.0,1461.0,gasa,ex,y,sbrkr,1509,0,0,1509,1.0,0.0,2,0,3,1,gd,5,typ,1,fa,attchd,1988.0,rfn,2.0,600.0,ta,ta,y,224,0,0,0,0,0,,,,0,8,2008,wd ,175000
2858,909275230,70,rl,60.0,9550,pave,,ir1,lvl,allpub,corner,gtl,crawfor,norm,norm,1fam,2story,7,5,1915,1970,gable,compshg,wd sdng,wd shng,none,0.0,ta,ta,brktil,ta,gd,no,alq,216.0,unf,0.0,540.0,756.0,gasa,gd,y,sbrkr,961,756,0,1717,1.0,0.0,1,0,3,1,gd,7,typ,1,gd,detchd,1998.0,unf,3.0,642.0,ta,ta,y,0,35,272,0,0,0,,,,0,2,2006,wd ,140000
2265,916403040,20,rl,42.0,10331,pave,,reg,lvl,allpub,culdsac,gtl,timber,norm,norm,1fam,1story,7,7,1985,1985,gable,compshg,plywood,plywood,none,0.0,ta,ta,cblock,gd,ta,no,alq,215.0,blq,80.0,970.0,1265.0,gasa,gd,y,sbrkr,1240,0,0,1240,0.0,1.0,2,0,3,1,gd,6,typ,0,,attchd,1985.0,unf,2.0,528.0,ta,ta,y,232,0,0,0,0,0,,,,0,7,2007,wd ,174000
1088,528235180,80,rl,59.0,9587,pave,,ir1,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,slvl,7,5,2005,2005,gable,compshg,vinylsd,vinylsd,stone,182.0,gd,ta,pconc,gd,ta,gd,glq,655.0,unf,0.0,201.0,856.0,gasa,ex,y,sbrkr,1166,0,0,1166,1.0,0.0,2,0,2,1,gd,5,typ,0,,attchd,2005.0,fin,2.0,400.0,ta,ta,y,212,0,0,0,0,0,,,,0,7,2008,wd ,190000
698,902105060,70,rm,90.0,9900,pave,,reg,lvl,allpub,corner,gtl,oldtown,norm,norm,1fam,2story,5,8,1910,2002,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,504.0,504.0,gasa,ex,y,sbrkr,764,700,0,1464,0.0,0.0,2,0,3,1,ta,7,typ,0,,NA,1923.0,,0.0,0.0,,,n,0,0,176,0,0,0,,,,0,3,2009,wd ,129000
1896,534425015,20,rl,0.0,22002,pave,,reg,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,6,7,1959,1991,gable,compshg,metalsd,metalsd,brkface,136.0,ta,gd,cblock,ta,ta,mn,alq,1386.0,unf,0.0,206.0,1592.0,gasa,gd,y,sbrkr,1652,0,0,1652,1.0,0.0,1,1,3,1,gd,6,typ,1,gd,attchd,1959.0,rfn,2.0,510.0,ta,ta,y,0,0,0,0,201,0,,,,0,7,2007,wd ,200000
628,535126010,60,rl,100.0,13000,pave,,reg,lvl,allpub,corner,gtl,names,norm,norm,1fam,2story,6,6,1968,1968,gable,compshg,vinylsd,vinylsd,brkface,576.0,ta,gd,cblock,gd,ta,no,rec,448.0,unf,0.0,448.0,896.0,gasa,ta,y,sbrkr,1182,960,0,2142,0.0,0.0,2,1,4,1,gd,8,typ,1,gd,attchd,1968.0,fin,1.0,509.0,ta,ta,y,0,72,0,0,252,0,,,,0,6,2009,wd ,193500
1212,534403050,20,rl,75.0,8250,pave,,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,6,7,1964,1964,hip,compshg,hdboard,hdboard,stone,260.0,ta,ta,cblock,gd,ta,no,rec,787.0,unf,0.0,305.0,1092.0,gasa,ex,y,sbrkr,1092,0,0,1092,1.0,0.0,1,0,3,1,ta,6,typ,0,,attchd,1964.0,rfn,2.0,504.0,ta,gd,y,0,0,0,0,0,0,,mnprv,,0,7,2008,wd ,145000
2864,909280070,50,rl,81.0,8170,pave,,ir1,lvl,allpub,inside,gtl,crawfor,norm,norm,1fam,1.5fin,7,7,1929,1950,gable,compshg,stucco,wd sdng,brkface,270.0,gd,gd,brktil,ta,ta,no,alq,526.0,unf,0.0,496.0,1022.0,gasa,ex,y,fusea,1122,549,0,1671,0.0,0.0,2,0,4,1,ta,7,typ,1,gd,detchd,1963.0,unf,2.0,451.0,ta,ta,y,0,0,0,0,0,0,,,,0,2,2006,wd ,218000
2740,905451050,20,rl,80.0,12048,pave,,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,5,6,1952,2002,gable,compshg,wd sdng,wd sdng,brkface,232.0,ta,ta,slab,,,,,0.0,,0.0,0.0,0.0,gasa,gd,y,sbrkr,1488,0,0,1488,0.0,0.0,1,0,3,1,ta,7,typ,1,ex,attchd,2002.0,rfn,2.0,569.0,ta,ta,y,0,189,36,0,348,0,,,,0,4,2006,wd ,135000
2560,534475160,20,rl,89.0,10858,pave,,reg,lvl,allpub,corner,gtl,names,feedr,norm,1fam,1story,5,6,1952,1952,gable,compshg,wd sdng,plywood,stone,150.0,ta,gd,cblock,ta,ta,mn,lwq,40.0,unf,0.0,1404.0,1444.0,gasa,ex,y,sbrkr,1624,0,0,1624,1.0,0.0,1,0,2,1,ta,6,min1,1,gd,attchd,1952.0,rfn,1.0,240.0,ta,ta,y,0,40,324,0,0,0,,mnprv,,0,7,2006,wd ,146500
1716,528174010,120,rl,61.0,7577,pave,,ir1,lvl,allpub,corner,gtl,nridght,norm,norm,twnhse,1story,6,5,2005,2006,gable,compshg,vinylsd,vinylsd,stone,256.0,gd,ta,pconc,gd,ta,av,alq,20.0,unf,0.0,1342.0,1362.0,gasa,ex,y,sbrkr,1362,0,0,1362,0.0,0.0,2,0,2,1,gd,6,typ,1,gd,attchd,2005.0,rfn,2.0,460.0,ta,ta,y,192,28,0,0,0,0,,,,0,6,2007,wd ,194700
1130,528488140,20,fv,62.0,7500,pave,pave,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,1story,7,5,2007,2008,gable,compshg,cemntbd,cmentbd,stone,210.0,gd,ta,pconc,gd,ta,no,glq,902.0,unf,0.0,316.0,1218.0,gasa,ex,y,sbrkr,1218,0,0,1218,1.0,0.0,2,0,2,1,gd,6,typ,0,,attchd,2008.0,fin,2.0,462.0,ta,ta,y,168,168,0,0,0,0,,,,0,4,2008,new,230348
201,903234050,30,rm,51.0,6120,pave,,reg,lvl,allpub,inside,gtl,oldtown,artery,norm,1fam,1story,6,5,1923,1950,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,fa,fa,no,alq,960.0,unf,0.0,164.0,1124.0,gasa,ta,y,sbrkr,1068,0,0,1068,1.0,0.0,1,0,2,1,ta,5,typ,1,gd,detchd,1923.0,unf,1.0,288.0,ta,ta,y,0,0,128,0,0,0,,,,0,3,2010,wd ,109500
2886,913350030,20,rl,69.0,23580,pave,,ir1,lvl,allpub,inside,mod,mitchel,norm,norm,1fam,1story,6,6,1979,1979,gable,compshg,plywood,plywood,none,0.0,ta,ta,cblock,gd,ta,gd,glq,776.0,unf,0.0,849.0,1625.0,gasa,ta,y,sbrkr,1625,0,0,1625,0.0,1.0,2,0,3,1,fa,6,typ,1,ta,attchd,1979.0,fin,2.0,576.0,ta,ta,y,136,28,0,0,0,0,,,,0,9,2006,wd ,242500
2328,527190050,160,rl,44.0,5306,pave,,ir1,lvl,allpub,inside,gtl,stonebr,norm,norm,twnhse,2story,7,7,1987,1987,gable,compshg,hdboard,hdboard,none,0.0,gd,gd,pconc,gd,gd,no,glq,495.0,rec,215.0,354.0,1064.0,gasa,gd,y,sbrkr,1064,703,0,1767,1.0,0.0,2,0,2,1,gd,5,typ,1,ta,attchd,1987.0,rfn,2.0,504.0,gd,ta,y,441,35,0,0,0,0,,,,0,6,2006,wd ,239000
2583,535301150,20,rl,70.0,8092,pave,,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,6,8,1954,2000,hip,compshg,wd sdng,wd sdng,brkface,176.0,ta,gd,cblock,ta,ta,no,alq,824.0,unf,0.0,226.0,1050.0,gasa,ex,y,sbrkr,1050,0,0,1050,1.0,0.0,1,0,3,1,gd,6,typ,0,,attchd,1954.0,rfn,1.0,286.0,ta,ta,y,0,0,0,0,0,0,,,,0,6,2006,wd ,156000
1206,534277060,20,rl,77.0,8593,pave,,ir1,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,4,6,1957,1957,hip,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,ta,no,rec,288.0,unf,0.0,619.0,907.0,gasa,ex,y,sbrkr,907,0,0,907,0.0,0.0,1,0,3,1,ta,5,typ,0,,detchd,1964.0,unf,1.0,352.0,ta,ta,y,0,0,0,0,0,0,,,,0,7,2008,wd ,109008
2242,910206010,50,rm,64.0,11067,pave,,reg,lvl,allpub,corner,gtl,idotrr,norm,norm,1fam,1.5fin,2,4,1939,1950,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,brktil,,,,,0.0,,0.0,0.0,0.0,gasa,ex,y,sbrkr,640,0,205,845,0.0,0.0,1,0,1,1,ta,4,maj2,0,,detchd,1950.0,unf,1.0,256.0,ta,fa,n,48,0,0,0,0,0,,,,0,3,2007,wd ,68104
1105,528363020,60,rl,0.0,11929,pave,,ir1,lvl,allpub,culdsac,gtl,noridge,norm,norm,1fam,2story,8,7,1995,1995,gable,compshg,vinylsd,vinylsd,brkface,466.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1242.0,1242.0,gasa,ex,y,sbrkr,1251,1250,0,2501,0.0,0.0,2,1,4,1,gd,9,typ,1,ta,attchd,1995.0,rfn,3.0,751.0,ta,ta,y,192,87,0,0,0,0,,,,0,6,2008,wd ,290000
121,534401110,20,rl,90.0,9900,pave,,reg,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,5,5,1966,1966,hip,compshg,hdboard,hdboard,none,0.0,ta,ta,pconc,gd,ta,no,blq,1059.0,unf,0.0,150.0,1209.0,gasa,gd,y,sbrkr,1209,0,0,1209,1.0,0.0,1,0,3,1,ta,6,typ,0,,attchd,1966.0,rfn,2.0,504.0,ta,ta,y,0,0,120,0,0,0,,,,0,4,2010,conld,159000
1223,534453140,70,rl,50.0,4882,pave,,ir1,bnk,allpub,inside,mod,brkside,rran,feedr,1fam,2story,4,7,1937,1950,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,pconc,ta,ta,no,rec,120.0,unf,0.0,228.0,348.0,gasa,ta,y,sbrkr,453,453,0,906,0.0,0.0,1,0,2,1,ta,5,typ,0,,basment,1937.0,unf,1.0,231.0,fa,ta,y,0,0,0,0,0,0,,,,0,9,2008,wd ,87000
265,907252120,20,rl,0.0,11423,pave,,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,8,5,2001,2002,gable,compshg,vinylsd,vinylsd,brkface,479.0,gd,ta,pconc,gd,ta,av,glq,1358.0,unf,0.0,223.0,1581.0,gasa,ex,y,sbrkr,1601,0,0,1601,1.0,0.0,2,0,3,1,gd,6,typ,1,ta,attchd,2001.0,rfn,2.0,670.0,ta,ta,y,180,0,0,0,0,0,,mnprv,shed,2000,5,2010,wd ,272000
2813,907414040,20,rl,65.0,8772,pave,,reg,lvl,allpub,fr2,gtl,collgcr,norm,norm,1fam,1story,7,5,2005,2006,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,mn,glq,996.0,unf,0.0,340.0,1336.0,gasa,ex,y,sbrkr,1336,0,0,1336,1.0,0.0,2,0,3,1,gd,6,typ,0,,attchd,2005.0,unf,2.0,502.0,ta,ta,y,136,43,0,0,0,0,,,,0,9,2006,new,198000
1294,902109120,50,rm,63.0,7628,pave,,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1.5fin,4,6,1940,1985,gable,compshg,metalsd,metalsd,none,0.0,ta,gd,brktil,ta,ta,no,unf,0.0,unf,0.0,801.0,801.0,gasa,gd,y,fusea,1095,561,0,1656,0.0,0.0,2,0,2,1,ta,8,mod,0,,detchd,1958.0,unf,2.0,440.0,ta,ta,y,187,0,0,0,0,0,,,,0,5,2008,wd ,119164
2745,905477010,20,rl,77.0,8335,pave,,reg,lvl,allpub,corner,gtl,edwards,norm,norm,1fam,1story,5,5,1954,1954,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,slab,,,,,0.0,,0.0,0.0,0.0,gasa,gd,y,sbrkr,1124,0,0,1124,0.0,0.0,1,0,3,1,ta,5,min2,1,gd,NA,1923.0,,0.0,0.0,,,n,0,36,190,0,0,0,,,,0,4,2006,wd ,93000
1094,528280180,60,rl,71.0,8220,pave,,ir1,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,2story,7,5,2000,2001,gable,compshg,vinylsd,vinylsd,brkface,647.0,gd,ta,pconc,gd,ta,av,glq,544.0,unf,0.0,438.0,982.0,gasa,ex,y,sbrkr,1008,884,0,1892,0.0,0.0,2,1,3,1,ta,8,typ,1,ta,attchd,2000.0,rfn,2.0,431.0,ta,ta,y,108,0,0,0,0,0,,,,0,7,2008,wd ,226750
651,535353140,190,rl,107.0,10615,pave,,ir1,bnk,allpub,corner,mod,oldtown,artery,artery,2fmcon,2story,3,5,1900,1970,gable,compshg,hdboard,hdboard,none,0.0,ta,ta,cblock,fa,ta,mn,blq,440.0,unf,0.0,538.0,978.0,gasa,ta,y,sbrkr,1014,685,0,1699,1.0,0.0,2,0,3,2,ta,7,typ,0,,carport,1920.0,unf,2.0,420.0,fa,fa,y,0,74,0,0,0,0,,,,0,8,2009,wd ,95000
198,903228150,50,rm,50.0,6000,pave,,reg,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,1.5fin,6,7,1948,1950,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,cblock,ta,ta,no,rec,300.0,unf,0.0,480.0,780.0,gasa,ta,y,sbrkr,780,636,0,1416,0.0,0.0,1,1,3,1,ta,6,typ,0,,detchd,1948.0,unf,1.0,312.0,ta,ta,p,221,0,48,0,0,0,,,,0,3,2010,wd ,139900
